log_id,timestamp,ticker,contract_type,setup_quality,confluence_score,bias,price_at_scan,strike,stock_target,stop_level,expiry,entry_trigger,freshness_consumed_pct,freshness_stale,em_pct,target_em_ratio,target_adjusted,checked,checked_at,outcome_price,max_favorable_pct,max_adverse_pct,hit_target,hit_stop,entry_triggered,result
TSLA_20260730T150518.475533,2026-07-30T15:05:18.475533,TSLA,NONE,NO TRADE,42,NEUTRAL,305.19,,,,,,,,,,no,yes,2026-07-31T12:30:41+00:00,,,,,,,NO_TRADE
META_20260730T151223.991262,2026-07-30T15:12:23.991262,META,NONE,NO TRADE,52,NEUTRAL,538.3,,,,,545.11,,,,,no,yes,2026-07-31T12:30:41+00:00,,,,,,,NO_TRADE
TSLA_20260730T151315.764492,2026-07-30T15:13:15.764492,TSLA,NONE,NO TRADE,42,NEUTRAL,304.65,,,,,,,,,,no,yes,2026-07-31T12:30:42+00:00,,,,,,,NO_TRADE
AAPL_20260730T152135.904810,2026-07-30T15:21:35.904810,AAPL,PUT,MODERATE,58,BEARISH,331.48,330.0,325.5,15.0,1DTE,329.95,-0.389,no,,,no,yes,2026-07-31T12:30:42+00:00,333.85,0.0,0.0,no,no,no,NOT_TRIGGERED
META_20260730T152226.410416,2026-07-30T15:22:26.410416,META,NONE,NO TRADE,52,NEUTRAL,533.83,,,,,,,,,,no,yes,2026-07-31T12:30:42+00:00,,,,,,,NO_TRADE
NVDA_20260730T152309.343605,2026-07-30T15:23:09.343605,NVDA,NONE,NO TRADE,48,NEUTRAL,193.93,,,,,,,,,,no,yes,2026-07-31T12:30:42+00:00,,,,,,,NO_TRADE
NVDA_20260730T153205.477862,2026-07-30T15:32:05.477862,NVDA,NONE,NO TRADE,52,NEUTRAL,193.25,,,,,195.26,,,,,no,yes,2026-07-31T12:30:42+00:00,,,,,,,NO_TRADE
MSFT_20260730T154137.545143,2026-07-30T15:41:37.545143,MSFT,PUT,MODERATE,58,NEUTRAL,448.76,447.5,440.28,450.0,1DTE,439.63,-13.708,no,,,no,yes,2026-07-31T12:30:42+00:00,451.48,0.0,0.0,no,no,no,NOT_TRIGGERED
TSLA_20260730T154233.638322,2026-07-30T15:42:33.638322,TSLA,CALL,LOW CONVICTION,52,BULLISH,305.73,307.5,311.5,15.0,1DTE,307.0,-0.292,no,,,no,yes,2026-07-31T12:30:42+00:00,308.89,0.48,0.81,no,no,yes,WIN
AMZN_20260730T154324.505294,2026-07-30T15:43:24.505294,AMZN,CALL,MODERATE,62,BULLISH,237.52,240.0,243.0,15.0,1DTE,238.5,-0.16,no,,,no,yes,2026-07-31T12:30:42+00:00,236.03,0.42,0.35,no,no,yes,WIN
SPY_20260730T154408.300133,2026-07-30T15:44:08.300133,SPY,NONE,NO TRADE,42,NEUTRAL,736.39,,,,,,,,,,no,yes,2026-07-31T12:30:42+00:00,,,,,,,NO_TRADE
MSFT_20260730T155145.651985,2026-07-30T15:51:45.651985,MSFT,CALL,HIGH CONVICTION,72,BULLISH,450.2,452.5,458.0,15.0,1DTE,451.0,-0.134,no,,,no,yes,2026-07-31T12:30:42+00:00,451.48,1.22,0.3,no,no,yes,WIN
AMZN_20260730T161138.940854,2026-07-30T16:11:38.940854,AMZN,CALL,MODERATE,62,BULLISH,239.19,240.0,244.5,15.0,1DTE,240.22,-0.241,no,,,no,yes,2026-07-31T12:30:42+00:00,236.03,0.0,0.0,no,no,no,NOT_TRIGGERED
META_20260730T161229.323706,2026-07-30T16:12:29.323706,META,PUT,MODERATE,62,BEARISH,533.71,530.0,522.0,15.0,1DTE,533.0,-0.078,no,,,no,yes,2026-07-31T12:30:42+00:00,539.06,0.32,0.3,no,yes,yes,LOSS
MSFT_20260730T161322.289226,2026-07-30T16:13:22.289226,MSFT,CALL,HIGH CONVICTION,72,BULLISH,455.57,457.5,462.0,15.0,1DTE,456.5,-0.073,no,,,no,yes,2026-07-31T12:30:42+00:00,451.48,0.31,0.13,no,no,yes,WIN
NVDA_20260730T161407.801400,2026-07-30T16:14:07.801400,NVDA,CALL,MODERATE,58,BULLISH,194.33,195.0,197.5,15.0,1DTE,194.5,-0.053,no,,,no,yes,2026-07-31T12:30:43+00:00,195.15,0.42,0.56,no,no,yes,WIN
QQQ_20260730T161501.607175,2026-07-30T16:15:01.607175,QQQ,CALL,MODERATE,62,BULLISH,682.44,685.0,688.5,15.0,1DTE,683.0,-0.113,no,,,no,yes,2026-07-31T12:30:43+00:00,683.6,0.31,0.1,no,no,yes,WIN
AAPL_20260730T162147.307393,2026-07-30T16:21:47.307393,AAPL,PUT,MODERATE,62,BEARISH,332.39,332.5,326.5,15.0,1DTE,331.6,-0.108,no,,,no,yes,2026-07-31T12:30:43+00:00,333.85,0.06,0.2,no,yes,yes,LOSS
META_20260730T162239.876836,2026-07-30T16:22:39.876836,META,PUT,MODERATE,62,BEARISH,531.66,530.0,521.0,15.0,1DTE,530.99,-0.065,no,,,no,yes,2026-07-31T12:30:43+00:00,539.06,0.23,0.18,no,yes,yes,LOSS
NVDA_20260730T164200.970286,2026-07-30T16:42:00.970286,NVDA,NONE,NO TRADE,52,NEUTRAL,193.05,,,55.0,,195.5,,,,,no,yes,2026-07-31T15:00:46+00:00,,,,,,,NO_TRADE
TSLA_20260730T164254.050981,2026-07-30T16:42:54.050981,TSLA,NONE,NO TRADE,42,NEUTRAL,305.33,,,,,,,,,,no,yes,2026-07-31T15:00:47+00:00,,,,,,,NO_TRADE
SPY_20260730T165131.021976,2026-07-30T16:51:31.021976,SPY,NONE,NO TRADE,52,NEUTRAL,738.46,,,,,,,,,,no,yes,2026-07-31T15:00:47+00:00,,,,,,,NO_TRADE
TSLA_20260730T170202.122174,2026-07-30T17:02:02.122174,TSLA,NONE,NO TRADE,38,NEUTRAL,306.08,,,,,,,,,,no,yes,2026-07-31T15:00:47+00:00,,,,,,,NO_TRADE
META_20260730T171145.673601,2026-07-30T17:11:45.673601,META,CALL,MODERATE,58,BULLISH,532.34,535.0,544.0,15.0,1DTE,534.0,-0.215,no,,,no,yes,2026-07-31T15:00:48+00:00,551.91,0.34,0.46,no,no,yes,WIN
AMZN_20260730T172141.997727,2026-07-30T17:21:41.997727,AMZN,NONE,NO TRADE,48,NEUTRAL,237.73,,,,,238.55,,,,,no,yes,2026-07-31T15:00:48+00:00,,,,,,,NO_TRADE
MSFT_20260730T172233.237714,2026-07-30T17:22:33.237714,MSFT,CALL,MODERATE,62,BULLISH,455.61,457.5,462.0,15.0,1DTE,455.62,0.002,no,,,no,yes,2026-07-31T15:00:48+00:00,451.35,0.5,0.0,no,no,yes,WIN
QQQ_20260730T172319.546939,2026-07-30T17:23:19.546939,QQQ,CALL,MODERATE,58,BULLISH,682.31,685.0,685.85,15.0,1DTE,683.5,-0.483,no,,,no,yes,2026-07-31T15:00:48+00:00,685.24,1.8,0.18,yes,no,yes,WIN
AAPL_20260730T173156.511137,2026-07-30T17:31:56.511137,AAPL,NONE,NO TRADE,42,NEUTRAL,332.28,,,,,,,,,,no,yes,2026-07-31T15:00:49+00:00,,,,,,,NO_TRADE
NVDA_20260730T175143.020172,2026-07-30T17:51:43.020172,NVDA,NONE,NO TRADE,48,NEUTRAL,193.8,195.0,197.2,15.0,1DTE,194.12,,,,,no,yes,2026-07-31T15:00:49+00:00,,,,,,,NO_TRADE
AAPL_20260731T143152.877290,2026-07-31T14:31:52.877290,AAPL,PUT,HIGH CONVICTION,72,BEARISH,302.31,300.0,298.0,15.0,1DTE,302.0,-0.09,no,,,no,yes,2026-08-03T12:30:42+00:00,309.03,0.02,0.4,no,yes,yes,LOSS
AMZN_20260731T143252.297906,2026-07-31T14:32:52.297906,AMZN,NONE,NO TRADE,52,NEUTRAL,271.01,,,,,,,,,,no,yes,2026-08-03T12:30:42+00:00,,,,,,,NO_TRADE
META_20260731T143351.223726,2026-07-31T14:33:51.223726,META,NONE,NO TRADE,38,NEUTRAL,547.16,,,,,,,,,,no,yes,2026-08-03T12:30:42+00:00,,,,,,,NO_TRADE
MSFT_20260731T143448.830885,2026-07-31T14:34:48.830885,MSFT,PUT,MODERATE,62,BEARISH,452.45,450.0,443.45,15.0,1DTE,452.0,-0.104,no,,,no,yes,2026-08-03T12:30:43+00:00,464.92,0.05,0.93,no,yes,yes,LOSS
NVDA_20260731T143546.699433,2026-07-31T14:35:46.699433,NVDA,NONE,NO TRADE,38,NEUTRAL,197.0,,,,,,,,,,no,yes,2026-08-03T12:30:43+00:00,,,,,,,NO_TRADE
TSLA_20260731T143646.661119,2026-07-31T14:36:46.661119,TSLA,NONE,NO TRADE,52,NEUTRAL,305.58,,,,,,,,,,no,yes,2026-08-03T12:30:43+00:00,,,,,,,NO_TRADE
QQQ_20260731T143743.743015,2026-07-31T14:37:43.743015,QQQ,NONE,NO TRADE,48,NEUTRAL,684.55,,,,,685.12,,,,,no,yes,2026-08-03T12:30:43+00:00,,,,,,,NO_TRADE
SPY_20260731T143839.091714,2026-07-31T14:38:39.091714,SPY,NONE,NO TRADE,48,NEUTRAL,741.16,,,,,737.43,,,,,no,yes,2026-08-03T12:30:43+00:00,,,,,,,NO_TRADE
MSFT_20260731T144143.399916,2026-07-31T14:41:43.399916,MSFT,PUT,MODERATE,62,BEARISH,455.03,450.0,447.0,15.0,1DTE,455.5,0.024,no,,,no,yes,2026-08-03T12:30:44+00:00,464.92,0.81,0.16,no,yes,yes,LOSS
NVDA_20260731T144236.045622,2026-07-31T14:42:36.045622,NVDA,CALL,MODERATE,58,BULLISH,197.74,197.5,200.5,15.0,1DTE,198.5,-0.58,no,,,no,yes,2026-08-03T12:30:44+00:00,200.81,0.41,1.64,no,no,yes,WIN
TSLA_20260731T144326.780441,2026-07-31T14:43:26.780441,TSLA,PUT,MODERATE,68,BEARISH,305.33,305.0,299.5,15.0,1DTE,304.8,-0.11,no,,,no,yes,2026-08-03T12:30:44+00:00,311.12,0.0,0.0,no,no,no,NOT_TRIGGERED
META_20260731T145135.491285,2026-07-31T14:51:35.491285,META,NONE,NO TRADE,48,NEUTRAL,551.86,,,,,,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
NVDA_20260731T145220.954413,2026-07-31T14:52:20.954413,NVDA,NONE,NO TRADE,52,NEUTRAL,198.69,,,,,201.92,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
TSLA_20260731T145314.739812,2026-07-31T14:53:14.739812,TSLA,NONE,NO TRADE,47,NEUTRAL,308.92,,,,,310.0,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
MSFT_20260731T150148.047040,2026-07-31T15:01:48.047040,MSFT,PUT,HIGH CONVICTION,72,BEARISH,451.17,450.0,443.5,15.0,1DTE,451.5,0.001,no,,,no,yes,2026-08-03T12:30:44+00:00,464.92,0.0,0.0,no,no,no,NOT_TRIGGERED
NVDA_20260731T150240.540919,2026-07-31T15:02:40.540919,NVDA,NONE,NO TRADE,52,NEUTRAL,197.92,,,,,200.0,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
TSLA_20260731T150331.801871,2026-07-31T15:03:31.801871,TSLA,NONE,NO TRADE,42,NEUTRAL,307.53,,,,,,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
META_20260731T151130.375673,2026-07-31T15:11:30.375673,META,NONE,NO TRADE,48,NEUTRAL,549.84,,,,,548.71,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
MSFT_20260731T151214.749921,2026-07-31T15:12:14.749921,MSFT,NONE,NO TRADE,52,NEUTRAL,453.63,,,,,450.0,,,,,no,yes,2026-08-03T12:30:44+00:00,,,,,,,NO_TRADE
AAPL_20260731T152150.253293,2026-07-31T15:21:50.253293,AAPL,NONE,NO TRADE,62,NEUTRAL,303.92,,,,,308.0,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
META_20260731T152241.339315,2026-07-31T15:22:41.339315,META,NONE,NO TRADE,48,NEUTRAL,545.36,,,,,,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
MSFT_20260731T152328.435565,2026-07-31T15:23:28.435565,MSFT,NONE,NO TRADE,42,NEUTRAL,456.28,,,,,,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
NVDA_20260731T152414.897483,2026-07-31T15:24:14.897483,NVDA,NONE,NO TRADE,52,NEUTRAL,196.02,,,,,,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
AAPL_20260731T153150.774432,2026-07-31T15:31:50.774432,AAPL,PUT,HIGH CONVICTION,78,BEARISH,301.87,300.0,298.7,15.0,1DTE,301.5,-0.207,no,,,no,yes,2026-08-03T12:30:45+00:00,309.03,0.36,0.28,no,yes,yes,LOSS
AMZN_20260731T153242.084764,2026-07-31T15:32:42.084764,AMZN,NONE,NO TRADE,42,NEUTRAL,267.08,270.0,273.5,5.0,1DTE,270.5,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
META_20260731T153337.357310,2026-07-31T15:33:37.357310,META,PUT,MODERATE,68,BEARISH,542.34,540.0,534.0,15.0,1DTE,539.03,-0.762,no,,,no,yes,2026-08-03T12:30:45+00:00,556.5,0.0,0.0,no,no,no,NOT_TRIGGERED
NVDA_20260731T153433.485252,2026-07-31T15:34:33.485252,NVDA,NONE,NO TRADE,48,NEUTRAL,195.47,,,,,,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
QQQ_20260731T153524.431391,2026-07-31T15:35:24.431391,QQQ,PUT,MODERATE,62,BEARISH,681.8,681.0,676.55,15.0,1DTE,679.22,-1.347,no,,,no,yes,2026-08-03T12:30:45+00:00,688.01,0.0,0.0,no,no,no,NOT_TRIGGERED
TSLA_20260731T153613.827123,2026-07-31T15:36:13.827123,TSLA,NONE,NO TRADE,52,NEUTRAL,306.13,,,,,297.38,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
META_20260731T154201.755427,2026-07-31T15:42:01.755427,META,NONE,NO TRADE,48,NEUTRAL,546.0,,,,,,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
MSFT_20260731T154253.936256,2026-07-31T15:42:53.936256,MSFT,PUT,MODERATE,58,BEARISH,459.42,450.0,453.0,15.0,1DTE,455.9,-1.207,no,,,no,yes,2026-08-03T12:30:45+00:00,464.92,0.0,0.0,no,no,no,NOT_TRIGGERED
NVDA_20260731T154343.092588,2026-07-31T15:43:43.092588,NVDA,NONE,NO TRADE,42,NEUTRAL,195.96,,,,,,,,,,no,yes,2026-08-03T12:30:45+00:00,,,,,,,NO_TRADE
TSLA_20260731T154435.824295,2026-07-31T15:44:35.824295,TSLA,PUT,MODERATE,64,BEARISH,306.22,305.0,302.0,15.0,1DTE,305.72,-0.177,no,,,no,yes,2026-08-03T12:30:46+00:00,311.12,0.0,0.0,no,no,no,NOT_TRIGGERED
SPY_20260731T154517.110390,2026-07-31T15:45:17.110390,SPY,NONE,NO TRADE,42,NEUTRAL,741.69,,,,,,,,,,no,yes,2026-08-03T12:30:46+00:00,,,,,,,NO_TRADE
AAPL_20260731T155132.982855,2026-07-31T15:51:32.982855,AAPL,PUT,HIGH CONVICTION,78,BEARISH,300.67,300.0,296.88,15.0,1DTE,300.0,-0.196,no,,,no,yes,2026-08-03T12:30:46+00:00,309.03,0.0,0.34,no,yes,yes,LOSS
AMZN_20260731T155226.168954,2026-07-31T15:52:26.168954,AMZN,NONE,NO TRADE,52,NEUTRAL,267.86,,,,,269.37,,,,,no,yes,2026-08-03T12:30:46+00:00,,,,,,,NO_TRADE
MSFT_20260731T155310.790170,2026-07-31T15:53:10.790170,MSFT,CALL,MODERATE,62,BULLISH,461.44,460.0,466.5,15.0,1DTE,462.0,-0.098,no,,,no,yes,2026-08-03T12:30:46+00:00,464.92,0.5,0.21,no,no,yes,WIN
AMZN_20260731T160147.224470,2026-07-31T16:01:47.224470,AMZN,CALL,MODERATE,68,BULLISH,269.31,270.0,273.5,15.0,1DTE,269.75,0.008,no,,,no,yes,2026-08-03T12:30:46+00:00,271.61,0.66,0.0,no,no,yes,WIN
MSFT_20260731T160237.150313,2026-07-31T16:02:37.150313,MSFT,CALL,MODERATE,62,BULLISH,463.28,465.0,469.5,15.0,1DTE,463.5,-0.047,no,,,no,yes,2026-08-03T12:30:46+00:00,464.92,0.72,0.76,no,no,yes,WIN
AMZN_20260731T161137.763283,2026-07-31T16:11:37.763283,AMZN,CALL,HIGH CONVICTION,72,BULLISH,270.05,270.0,273.5,15.0,1DTE,270.1,-0.043,no,,,no,yes,2026-08-03T12:30:46+00:00,271.61,0.53,0.0,no,no,yes,WIN
MSFT_20260731T161221.490629,2026-07-31T16:12:21.490629,MSFT,NONE,NO TRADE,52,NEUTRAL,462.09,,,,,,,,,,no,yes,2026-08-03T12:30:46+00:00,,,,,,,NO_TRADE
META_20260731T162138.869925,2026-07-31T16:21:38.869925,META,NONE,NO TRADE,52,NEUTRAL,548.35,,,,,555.0,,,,,no,yes,2026-08-03T12:30:46+00:00,,,,,,,NO_TRADE
MSFT_20260731T162229.476649,2026-07-31T16:22:29.476649,MSFT,CALL,MODERATE,58,BULLISH,463.54,465.0,469.0,15.0,1DTE,463.54,0.079,no,,,no,yes,2026-08-03T12:30:46+00:00,464.92,0.71,0.76,no,no,yes,WIN
AAPL_20260731T163149.403162,2026-07-31T16:31:49.403162,AAPL,PUT,HIGH CONVICTION,78,BEARISH,300.38,300.0,296.5,15.0,1DTE,299.8,-0.208,no,,,no,yes,2026-08-03T12:30:47+00:00,309.03,0.0,0.0,no,no,no,NOT_TRIGGERED
NVDA_20260731T163235.972737,2026-07-31T16:32:35.972737,NVDA,CALL,MODERATE,62,BULLISH,197.88,200.0,199.6,15.0,1DTE,198.5,-0.418,no,,,no,yes,2026-08-03T12:30:47+00:00,200.81,0.41,0.47,no,no,yes,WIN
TSLA_20260731T163330.556230,2026-07-31T16:33:30.556230,TSLA,CALL,MODERATE,62,BULLISH,309.24,310.0,314.0,15.0,1DTE,309.5,-0.041,no,,,no,yes,2026-08-03T12:30:47+00:00,311.12,0.51,0.26,no,no,yes,WIN
META_20260731T164131.771352,2026-07-31T16:41:31.771352,META,CALL,MODERATE,62,BULLISH,551.18,550.0,557.5,15.0,1DTE,552.0,-0.133,no,,,no,yes,2026-08-03T12:30:47+00:00,556.5,0.32,0.25,no,no,yes,WIN
QQQ_20260731T164213.033560,2026-07-31T16:42:13.033560,QQQ,CALL,MODERATE,62,BULLISH,686.52,688.0,691.0,684.11,1DTE,686.82,-0.127,no,,,no,yes,2026-08-03T12:30:47+00:00,688.01,0.42,0.17,no,no,yes,WIN
META_20260731T165134.388068,2026-07-31T16:51:34.388068,META,CALL,MODERATE,58,BULLISH,549.21,550.0,554.5,15.0,1DTE,549.5,0.026,no,,,no,yes,2026-08-03T12:30:47+00:00,556.5,0.39,0.56,no,no,yes,WIN
SPY_20260731T165220.829992,2026-07-31T16:52:20.829992,SPY,CALL,MODERATE,62,BULLISH,744.83,745.0,747.5,15.0,1DTE,745.5,-0.37,no,,,no,yes,2026-08-03T12:30:47+00:00,746.81,0.32,0.05,yes,no,yes,WIN
MSFT_20260731T170147.030125,2026-07-31T17:01:47.030125,MSFT,NONE,NO TRADE,52,NEUTRAL,461.42,,,,,463.06,,,,,no,yes,2026-08-03T12:30:47+00:00,,,,,,,NO_TRADE
AMZN_20260731T172138.174577,2026-07-31T17:21:38.174577,AMZN,NONE,NO TRADE,48,NEUTRAL,270.43,,,,,,,,,,no,yes,2026-08-03T12:30:47+00:00,,,,,,,NO_TRADE
AAPL_20260731T174139.902694,2026-07-31T17:41:39.902694,AAPL,NONE,NO TRADE,52,NEUTRAL,301.58,,,,,,,,,,no,yes,2026-08-03T12:30:47+00:00,,,,,,,NO_TRADE
NVDA_20260731T174229.949337,2026-07-31T17:42:29.949337,NVDA,CALL,MODERATE,58,BULLISH,199.27,200.0,201.25,15.0,1DTE,200.0,-0.624,no,,,no,yes,2026-08-03T12:30:47+00:00,200.81,0.56,0.65,no,no,yes,WIN
TSLA_20260731T174318.225510,2026-07-31T17:43:18.225510,TSLA,CALL,MODERATE,62,BULLISH,310.03,312.5,313.5,15.0,1DTE,311.0,-0.432,no,,,no,yes,2026-08-03T12:30:47+00:00,311.12,0.37,0.28,no,no,yes,WIN
MSFT_20260731T175145.877224,2026-07-31T17:51:45.877224,MSFT,NONE,NO TRADE,52,NEUTRAL,460.79,,,,,459.51,,,,,no,yes,2026-08-03T12:30:48+00:00,,,,,,,NO_TRADE
QQQ_20260731T175230.014270,2026-07-31T17:52:30.014270,QQQ,CALL,MODERATE,67,BULLISH,688.8,690.0,692.5,15.0,1DTE,689.5,-0.088,no,,,no,yes,2026-08-03T12:30:48+00:00,688.01,0.2,0.29,no,no,yes,FLAT
AAPL_20260803T143152.738407,2026-08-03T14:31:52.738407,AAPL,PUT,MODERATE,68,BEARISH,305.55,305.0,302.0,15.0,1DTE,304.99,-0.179,no,,,no,yes,2026-08-04T12:30:56+00:00,303.27,0.13,0.22,no,yes,yes,LOSS
AMZN_20260803T143254.460434,2026-08-03T14:32:54.460434,AMZN,CALL,MODERATE,58,NEUTRAL,285.83,287.5,290.5,287.13,1DTE,287.14,-0.518,no,,,no,yes,2026-08-04T12:30:56+00:00,284.02,0.0,0.0,no,no,no,NOT_TRIGGERED
META_20260803T143355.314853,2026-08-03T14:33:55.314853,META,NONE,NO TRADE,52,NEUTRAL,584.34,,,,,569.93,,,,,no,yes,2026-08-04T12:30:57+00:00,,,,,,,NO_TRADE
MSFT_20260803T143449.503853,2026-08-03T14:34:49.503853,MSFT,NONE,NO TRADE,52,NEUTRAL,484.15,,,,,477.25,,,,,no,yes,2026-08-04T12:30:57+00:00,,,,,,,NO_TRADE
NVDA_20260803T143547.744277,2026-08-03T14:35:47.744277,NVDA,CALL,MODERATE,58,BULLISH,205.69,205.0,208.5,15.0,1DTE,205.7,-0.046,no,,,no,yes,2026-08-04T12:30:57+00:00,206.69,0.44,0.0,no,no,yes,WIN
QQQ_20260803T143643.691853,2026-08-03T14:36:43.691853,QQQ,CALL,MODERATE,58,BULLISH,695.09,697.0,699.5,15.0,1DTE,697.01,-0.739,no,,,no,yes,2026-08-04T12:30:57+00:00,700.08,0.39,0.27,yes,no,yes,WIN
SPY_20260803T143749.172121,2026-08-03T14:37:49.172121,SPY,NONE,NO TRADE,52,NEUTRAL,754.61,,,,,754.95,,,,,no,yes,2026-08-04T12:30:57+00:00,,,,,,,NO_TRADE
TSLA_20260803T143849.799004,2026-08-03T14:38:49.799004,TSLA,CALL,MODERATE,58,BULLISH,318.78,320.0,323.5,15.0,1DTE,319.5,-0.185,no,,,no,yes,2026-08-04T12:30:57+00:00,322.13,0.87,0.0,no,no,yes,WIN
MSFT_20260803T144132.805253,2026-08-03T14:41:32.805253,MSFT,NONE,NO TRADE,48,NEUTRAL,487.21,,,,,,,,,,no,yes,2026-08-04T12:30:57+00:00,,,,,,,NO_TRADE
NVDA_20260803T144221.787096,2026-08-03T14:42:21.787096,NVDA,NONE,NO TRADE,52,NEUTRAL,206.04,,,,,,,,,,no,yes,2026-08-04T12:30:57+00:00,,,,,,,NO_TRADE
MSFT_20260803T145138.875343,2026-08-03T14:51:38.875343,MSFT,PUT,MODERATE,58,BEARISH,483.43,480.0,476.0,15.0,1DTE,478.15,-2.581,no,,,no,yes,2026-08-04T12:30:58+00:00,487.6,0.0,0.0,no,no,no,NOT_TRIGGERED
TSLA_20260803T145234.623439,2026-08-03T14:52:34.623439,TSLA,CALL,MODERATE,62,BULLISH,320.25,322.5,325.5,15.0,1DTE,318.5,0.276,no,,,no,yes,2026-08-04T12:30:58+00:00,322.13,1.27,0.0,no,no,yes,WIN
META_20260803T150201.920776,2026-08-03T15:02:01.920776,META,CALL,MODERATE,58,BULLISH,589.38,590.0,597.0,15.0,1DTE,589.5,0.065,no,,,no,yes,2026-08-04T12:30:58+00:00,590.53,0.9,0.0,no,no,yes,WIN
TSLA_20260803T150256.085027,2026-08-03T15:02:56.085027,TSLA,CALL,MODERATE,62,BULLISH,322.15,322.5,327.5,15.0,1DTE,323.0,-0.157,no,,,no,yes,2026-08-04T12:30:58+00:00,322.13,0.37,0.31,no,no,yes,WIN
TSLA_20260803T152137.842750,2026-08-03T15:21:37.842750,TSLA,CALL,MODERATE,68,BULLISH,323.33,325.0,329.0,15.0,1DTE,324.37,-0.156,no,,,no,yes,2026-08-04T12:30:58+00:00,322.13,0.09,0.98,no,no,yes,FLAT
AAPL_20260803T153158.123280,2026-08-03T15:31:58.123280,AAPL,PUT,HIGH CONVICTION,72,BEARISH,304.01,305.0,301.5,15.0,1DTE,303.75,0.007,no,,,no,yes,2026-08-04T12:30:58+00:00,303.27,0.39,0.01,no,yes,yes,LOSS
AMZN_20260803T153243.041929,2026-08-03T15:32:43.041929,AMZN,CALL,MODERATE,62,BULLISH,285.61,287.5,288.5,15.0,1DTE,287.15,-0.956,no,,,no,yes,2026-08-04T12:30:58+00:00,284.02,0.0,0.0,no,no,no,NOT_TRIGGERED
MSFT_20260803T153335.569556,2026-08-03T15:33:35.569556,MSFT,CALL,MODERATE,58,BULLISH,487.29,490.0,492.5,15.0,1DTE,488.0,-0.122,no,,,no,yes,2026-08-04T12:30:58+00:00,487.6,0.31,0.13,no,no,yes,WIN
MSFT_20260803T154126.679960,2026-08-03T15:41:26.679960,MSFT,CALL,MODERATE,62,BULLISH,487.77,490.0,492.5,15.0,1DTE,488.5,-0.25,no,,,no,yes,2026-08-04T12:30:58+00:00,487.6,0.46,0.24,no,no,yes,WIN
QQQ_20260803T154220.753570,2026-08-03T15:42:20.753570,QQQ,CALL,MODERATE,68,BULLISH,697.01,698.0,700.8,15.0,1DTE,697.5,-0.142,no,,,no,yes,2026-08-04T12:30:58+00:00,700.08,0.32,0.07,no,no,yes,WIN
SPY_20260803T154316.041393,2026-08-03T15:43:16.041393,SPY,CALL,MODERATE,62,BULLISH,755.74,757.0,758.0,754.5,1DTE,756.25,-0.349,no,,,no,yes,2026-08-04T12:30:58+00:00,757.67,0.31,0.04,yes,no,yes,WIN
MSFT_20260803T155148.625094,2026-08-03T15:51:48.625094,MSFT,CALL,MODERATE,62,BULLISH,485.81,487.5,491.5,15.0,1DTE,487.0,-0.212,no,,,no,yes,2026-08-04T12:30:58+00:00,487.6,0.52,0.82,no,no,yes,WIN
NVDA_20260803T155245.695102,2026-08-03T15:52:45.695102,NVDA,CALL,MODERATE,68,BULLISH,206.86,207.5,209.5,15.0,1DTE,206.65,0.079,no,,,no,yes,2026-08-04T12:30:59+00:00,206.69,0.4,0.02,no,no,yes,WIN
AAPL_20260803T160155.027629,2026-08-03T16:01:55.027629,AAPL,PUT,HIGH CONVICTION,72,BEARISH,304.05,302.5,301.0,15.0,1DTE,303.8,-0.004,no,,,no,yes,2026-08-04T12:30:59+00:00,303.27,0.37,0.34,no,yes,yes,LOSS
META_20260803T161129.604746,2026-08-03T16:11:29.604746,META,CALL,MODERATE,62,BULLISH,593.01,595.0,599.5,15.0,1DTE,593.5,-0.165,no,,,no,yes,2026-08-04T12:30:59+00:00,590.53,0.58,0.14,no,no,yes,WIN
AAPL_20260803T163149.354187,2026-08-03T16:31:49.354187,AAPL,NONE,NO TRADE,52,NEUTRAL,306.52,,,,,306.89,,,,,no,yes,2026-08-04T15:03:56+00:00,,,,,,,NO_TRADE
META_20260803T163241.150514,2026-08-03T16:32:41.150514,META,CALL,MODERATE,68,BULLISH,597.11,600.0,604.5,15.0,1DTE,598.5,-0.2,no,,,no,yes,2026-08-04T15:03:56+00:00,581.92,0.0,0.0,no,no,no,NOT_TRIGGERED
